trip_id,driver,lon,lat,date,speed,direction,odometer,event
1,Alan,-122.12891,37.44529,2009-04-05 13:39:54,11.25,185,743984,N
1,Alan,-122.12596,37.44332,2009-04-05 13:40:24,18.75,117,744344,Y
1,Alan,-122.12817,37.44071,2009-04-05 13:40:54,38.125,218,744713,N
1,Alan,-122.13174,37.43711,2009-04-05 13:41:24,36.25,218,745222,N
1,Alan,-122.132805,37.43598,2009-04-05 13:41:54,0,218,745380,N
1,Alan,-122.132805,37.43598,2009-04-05 13:42:24,0,218,745380,Y
1,Alan,-122.13098,37.43441,2009-04-05 13:42:54,31.875,128,745644,Y
1,Alan,-122.128555,37.432854,2009-04-05 13:43:24,20,129,745920,N
1,Alan,-122.124664,37.43037,2009-04-05 13:43:54,35,129,746360,N
1,Alan,-122.12111,37.428143,2009-04-05 13:44:24,31.875,128,746761,N
1,Alan,-122.11761,37.425934,2009-04-05 13:44:54,31.25,128,747142,N
1,Alan,-122.115524,37.423862,2009-04-05 13:45:24,30.625,236,747516,N
1,Alan,-122.11799,37.422626,2009-04-05 13:45:54,0,59,747779,Y
2,Alan,-122.123276,37.41746,2009-04-05 15:37:02,14.375,36,749150,N
2,Alan,-122.12679,37.420113,2009-04-05 15:37:32,41.875,307,749609,N
2,Alan,-122.13163,37.423153,2009-04-05 15:38:02,39.375,308,750156,N
2,Alan,-122.13619,37.426037,2009-04-05 15:38:32,46.875,308,750671,N
2,Alan,-122.139305,37.429226,2009-04-05 15:39:02,25.625,7,751148,Y
2,Alan,-122.13768,37.43089,2009-04-05 15:39:32,19.375,39,751359,Y
2,Alan,-122.13538,37.433147,2009-04-05 15:40:02,10.625,41,751702,N
2,Alan,-122.13233,37.436165,2009-04-05 15:40:32,33.75,39,752136,N
2,Alan,-122.12894,37.43958,2009-04-05 15:41:02,30,39,752606,N
2,Alan,-122.12632,37.442223,2009-04-05 15:41:32,26.25,39,752981,N
2,Alan,-122.125786,37.44285,2009-04-05 15:42:02,15,39,753071,N
2,Alan,-122.127945,37.44466,2009-04-05 15:42:32,27.5,308,753379,Y
2,Alan,-122.12967,37.445908,2009-04-05 15:43:02,0,339,753600,Y
2,Alan,-122.12768,37.44656,2009-04-05 15:43:32,18.125,71,753793,N
3,Barbara,-122.12667,37.44711,2009-04-13 13:03:28,0,181,756287,N
3,Barbara,-122.12667,37.44711,2009-04-13 13:03:58,0,181,756287,N
3,Barbara,-122.12432,37.448032,2009-04-13 13:04:28,42.5,48,756531,N
3,Barbara,-122.122215,37.448555,2009-04-13 13:04:58,33.75,316,756979,N
3,Barbara,-122.127556,37.452896,2009-04-13 13:05:28,58.75,307,757669,N
3,Barbara,-122.13522,37.457382,2009-04-13 13:05:58,61.875,306,758509,N
3,Barbara,-122.14313,37.46199,2009-04-13 13:06:28,65.625,306,759372,N
3,Barbara,-122.150604,37.466366,2009-04-13 13:06:58,63.125,307,760193,N
3,Barbara,-122.15832,37.470894,2009-04-13 13:07:28,65,306,761040,N
3,Barbara,-122.16637,37.475647,2009-04-13 13:07:58,68.125,306,761929,N
3,Barbara,-122.17487,37.48064,2009-04-13 13:08:28,70.625,307,762862,N
3,Barbara,-122.184364,37.484676,2009-04-13 13:08:58,69.375,288,763819,N
3,Barbara,-122.19455,37.486267,2009-04-13 13:09:28,66.875,279,764739,N
3,Barbara,-122.20436,37.487465,2009-04-13 13:09:58,67.5,279,765617,N
3,Barbara,-122.214424,37.48954,2009-04-13 13:10:28,70,293,766536,N
3,Barbara,-122.223885,37.493607,2009-04-13 13:10:58,70,297,767488,N
3,Barbara,-122.2334,37.49654,2009-04-13 13:11:28,65,289,768392,N
3,Barbara,-122.241905,37.50153,2009-04-13 13:11:58,71.25,318,769345,N
3,Barbara,-122.24888,37.50772,2009-04-13 13:12:28,69.375,318,770266,N
3,Barbara,-122.25592,37.513927,2009-04-13 13:12:58,69.375,318,771196,N
3,Barbara,-122.26285,37.520004,2009-04-13 13:13:28,69.375,318,772108,N
3,Barbara,-122.26987,37.526237,2009-04-13 13:13:58,68.75,318,773040,N
3,Barbara,-122.276596,37.532486,2009-04-13 13:14:28,66.875,324,773955,N
3,Barbara,-122.282745,37.539124,2009-04-13 13:14:58,68.125,324,774871,N
3,Barbara,-122.28877,37.545624,2009-04-13 13:15:28,65.625,324,775769,N
3,Barbara,-122.29483,37.55219,2009-04-13 13:15:58,65.625,324,776671,N
3,Barbara,-122.30083,37.558628,2009-04-13 13:16:28,66.25,324,777563,N
3,Barbara,-122.30733,37.564865,2009-04-13 13:16:58,68.75,319,778463,N
3,Barbara,-122.314125,37.571156,2009-04-13 13:17:28,61.875,320,779385,N
3,Barbara,-122.320175,37.576733,2009-04-13 13:17:58,61.25,319,780206,N
3,Barbara,-122.326195,37.582268,2009-04-13 13:18:28,60.625,319,781016,N
3,Barbara,-122.33285,37.58671,2009-04-13 13:18:58,53.75,283,781800,N
3,Barbara,-122.34163,37.587063,2009-04-13 13:19:28,61.25,272,782576,N
3,Barbara,-122.35145,37.587296,2009-04-13 13:19:58,66.25,272,783440,N
3,Barbara,-122.36054,37.589695,2009-04-13 13:20:28,65.625,307,784300,N
3,Barbara,-122.36782,37.594532,2009-04-13 13:20:58,63.125,309,785136,N
3,Barbara,-122.375305,37.599453,2009-04-13 13:21:28,57.5,310,785993,N
3,Barbara,-122.3818,37.603737,2009-04-13 13:21:58,53.75,310,786735,N
3,Barbara,-122.38862,37.608322,2009-04-13 13:22:28,58.125,309,787522,N
3,Barbara,-122.39442,37.612118,2009-04-13 13:22:58,43.75,314,788186,N
3,Barbara,-122.391685,37.61485,2009-04-13 13:23:28,38.75,79,788746,N
3,Barbara,-122.39038,37.61508,2009-04-13 13:23:58,36.875,76,788847,N
3,Barbara,-122.39038,37.61508,2009-04-13 13:24:28,36.875,76,788847,N
3,Barbara,-122.39038,37.61508,2009-04-13 13:24:58,36.875,76,788847,N
3,Barbara,-122.39038,37.61508,2009-04-13 13:25:28,36.875,76,788847,N
3,Barbara,-122.39038,37.61508,2009-04-13 13:25:58,36.875,76,788847,N
4,Barbara,-122.396255,37.612366,2009-04-13 13:33:25,45,149,789439,N
4,Barbara,-122.38887,37.60787,2009-04-13 13:33:55,65,129,790260,N
4,Barbara,-122.38138,37.603043,2009-04-13 13:34:25,62.5,127,791112,N
4,Barbara,-122.37418,37.598373,2009-04-13 13:34:55,61.25,129,791933,N
4,Barbara,-122.36633,37.593254,2009-04-13 13:35:25,61.25,129,792828,N
4,Barbara,-122.359665,37.5889,2009-04-13 13:35:55,55,125,793567,N
4,Barbara,-122.351715,37.587,2009-04-13 13:36:25,56.875,92,794340,N
4,Barbara,-122.34295,37.586792,2009-04-13 13:36:55,56.875,92,795113,N
4,Barbara,-122.33282,37.586487,2009-04-13 13:37:25,66.875,102,796007,N
4,Barbara,-122.32559,37.581436,2009-04-13 13:37:55,67.5,138,796876,N
4,Barbara,-122.31922,37.575523,2009-04-13 13:38:25,65,139,797740,N
4,Barbara,-122.312775,37.569633,2009-04-13 13:38:55,63.75,139,798609,N
4,Barbara,-122.30639,37.563705,2009-04-13 13:39:25,70,139,799471,N
4,Barbara,-122.29961,37.55688,2009-04-13 13:39:55,70.625,144,800437,N
4,Barbara,-122.29321,37.55006,2009-04-13 13:40:25,68.125,144,801385,N
4,Barbara,-122.287895,37.54435,2009-04-13 13:40:55,60,143,802176,N
4,Barbara,-122.28217,37.538143,2009-04-13 13:41:25,66.25,144,803032,N
4,Barbara,-122.27621,37.531704,2009-04-13 13:41:55,63.75,143,803927,N
4,Barbara,-122.270065,37.52611,2009-04-13 13:42:25,63.75,138,804752,N
4,Barbara,-122.263695,37.520504,2009-04-13 13:42:55,60,138,805592,N
4,Barbara,-122.25752,37.515068,2009-04-13 13:43:25,56.25,138,806405,N
4,Barbara,-122.251755,37.509964,2009-04-13 13:43:55,57.5,138,807167,N
4,Barbara,-122.24599,37.50487,2009-04-13 13:44:25,52.5,138,807905,N
4,Barbara,-122.23973,37.49934,2009-04-13 13:44:55,60.625,137,808757,N
4,Barbara,-122.23219,37.49593,2009-04-13 13:45:25,56.25,109,809538,N
4,Barbara,-122.22387,37.49335,2009-04-13 13:45:55,61.25,117,810330,N
4,Barbara,-122.21535,37.489613,2009-04-13 13:46:25,65,115,811193,N
4,Barbara,-122.20637,37.487427,2009-04-13 13:46:55,61.25,99,812025,N
4,Barbara,-122.19684,37.48625,2009-04-13 13:47:25,62.5,99,812877,N
4,Barbara,-122.18778,37.485092,2009-04-13 13:47:55,53.125,102,813663,N
4,Barbara,-122.18039,37.483074,2009-04-13 13:48:25,49.375,117,814358,N
4,Barbara,-122.17447,37.479923,2009-04-13 13:48:55,46.875,125,814990,N
4,Barbara,-122.166885,37.475548,2009-04-13 13:49:25,64.375,126,815840,N
4,Barbara,-122.15921,37.471027,2009-04-13 13:49:55,60.625,126,816688,N
4,Barbara,-122.151566,37.466537,2009-04-13 13:50:25,65.625,126,817528,N
4,Barbara,-122.143585,37.46186,2009-04-13 13:50:55,63.125,126,818403,N
4,Barbara,-122.13572,37.45719,2009-04-13 13:51:25,68.125,126,819272,N
4,Barbara,-122.12713,37.45213,2009-04-13 13:51:55,61.25,129,820218,N
4,Barbara,-122.12504,37.447704,2009-04-13 13:52:25,30,220,820787,N
4,Barbara,-122.12656,37.446922,2009-04-13 13:52:55,0,241,820962,Y
4,Barbara,-122.1275,37.447163,2009-04-13 13:53:25,18.125,359,821078,Y
5,Alan,-122.134926,37.444515,2009-04-13 15:59:33,35,251,821908,N
5,Alan,-122.139496,37.443237,2009-04-13 16:00:03,21.875,251,822332,N
5,Alan,-122.14282,37.442287,2009-04-13 16:00:33,5,249,822663,N
5,Alan,-122.14283,37.442287,2009-04-13 16:01:03,0,244,822667,N
5,Alan,-122.14467,37.44173,2009-04-13 16:01:33,33.75,250,822840,N
5,Alan,-122.14949,37.440346,2009-04-13 16:02:03,31.25,248,823292,N
5,Alan,-122.15447,37.438915,2009-04-13 16:02:33,34.375,247,823742,N
5,Alan,-122.157845,37.439632,2009-04-13 16:03:03,34.375,309,824103,N
5,Alan,-122.16001,37.440994,2009-04-13 16:03:33,0,310,824348,Y
5,Alan,-122.16041,37.441254,2009-04-13 16:04:03,25.625,308,824373,N
5,Alan,-122.16354,37.443184,2009-04-13 16:04:33,25.625,288,824731,N
5,Alan,-122.16511,37.44425,2009-04-13 16:05:03,0,325,824931,Y
5,Alan,-122.16733,37.44563,2009-04-13 16:05:33,37.5,309,825180,N
5,Alan,-122.17148,37.44689,2009-04-13 16:06:03,30,308,825574,N
5,Alan,-122.1761,37.4499,2009-04-13 16:06:33,31.875,312,826112,Y
5,Alan,-122.176956,37.450462,2009-04-13 16:07:03,11.875,308,826221,N
5,Alan,-122.18036,37.452415,2009-04-13 16:07:33,26.25,303,826596,Y
5,Alan,-122.180504,37.453712,2009-04-13 16:08:03,16.25,43,826816,N
5,Alan,-122.17898,37.453426,2009-04-13 16:08:33,7.5,146,826984,N
6,Alan,-122.18213,37.452446,2009-04-13 16:59:31,0,42,827727,N
6,Alan,-122.18213,37.452446,2009-04-13 17:00:01,0,42,827727,N
6,Alan,-122.1811,37.45255,2009-04-13 17:00:31,23.125,122,827841,N
6,Alan,-122.18038,37.452183,2009-04-13 17:01:01,0,123,827916,N
6,Alan,-122.17792,37.450825,2009-04-13 17:01:31,18.75,127,828163,N
6,Alan,-122.17713,37.45035,2009-04-13 17:02:01,26.25,128,828256,N
6,Alan,-122.17337,37.447884,2009-04-13 17:02:31,41.875,128,828679,N
6,Alan,-122.171486,37.446575,2009-04-13 17:03:01,0,134,828920,Y
6,Alan,-122.16829,37.444126,2009-04-13 17:03:31,45.625,133,829293,N
6,Alan,-122.16319,37.439957,2009-04-13 17:04:01,28.75,138,829947,N
6,Alan,-122.16283,37.43964,2009-04-13 17:04:31,0,135,830009,Y
6,Alan,-122.16109,37.438118,2009-04-13 17:05:01,31.875,134,830223,N
6,Alan,-122.16052,37.43765,2009-04-13 17:05:31,0,138,830310,N
6,Alan,-122.16052,37.43765,2009-04-13 17:06:01,0,138,830310,N
6,Alan,-122.16041,37.43754,2009-04-13 17:06:31,10,137,830310,N
6,Alan,-122.15655,37.438164,2009-04-13 17:07:01,36.875,71,830672,N
6,Alan,-122.15183,37.43968,2009-04-13 17:07:31,25.625,70,831139,N
6,Alan,-122.14747,37.440907,2009-04-13 17:08:01,34.375,70,831550,N
6,Alan,-122.145065,37.44163,2009-04-13 17:08:31,0,77,831777,N
6,Alan,-122.14206,37.44249,2009-04-13 17:09:01,22.5,70,832061,N
6,Alan,-122.13975,37.44314,2009-04-13 17:09:31,30,70,832278,N
6,Alan,-122.135345,37.444405,2009-04-13 17:10:01,31.875,71,832680,N
6,Alan,-122.13103,37.445644,2009-04-13 17:10:31,27.5,71,833074,N
6,Alan,-122.127625,37.44662,2009-04-13 17:11:01,13.125,71,833395,N
6,Alan,-122.127625,37.44758,2009-04-13 17:11:31,3.125,264,833510,N
7,Alan,-122.12432,37.447628,2009-04-15 11:57:03,40,80,833937,N
7,Alan,-122.11962,37.445393,2009-04-15 11:57:33,38.75,137,834446,N
7,Alan,-122.115456,37.44151,2009-04-15 11:58:03,53.75,140,835005,N
7,Alan,-122.10986,37.436176,2009-04-15 11:58:33,59.375,140,835803,N
7,Alan,-122.10368,37.43023,2009-04-15 11:59:03,64.375,140,836662,N
7,Alan,-122.09739,37.424377,2009-04-15 11:59:33,65.625,135,837515,N
7,Alan,-122.09224,37.419914,2009-04-15 12:00:03,28.75,211,838200,Y
7,Alan,-122.09354,37.419827,2009-04-15 12:00:33,0,341,838351,N
7,Alan,-122.09353,37.42003,2009-04-15 12:01:03,0,4,838351,N
7,Alan,-122.09352,37.42016,2009-04-15 12:01:33,0,351,838387,N
7,Alan,-122.09429,37.420113,2009-04-15 12:02:03,8.125,275,838437,N
8,Alan,-122.09672,37.419163,2009-04-15 13:27:38,14.375,275,838777,Y
8,Alan,-122.10044,37.419376,2009-04-15 13:28:08,30,274,839114,N
8,Alan,-122.102394,37.41897,2009-04-15 13:28:38,28.75,194,839297,N
8,Alan,-122.10291,37.4177,2009-04-15 13:29:08,0,199,839469,Y
8,Alan,-122.10316,37.416996,2009-04-15 13:29:38,8.75,197,839551,N
8,Alan,-122.10411,37.41462,2009-04-15 13:30:08,23.125,201,839819,N
8,Alan,-122.10582,37.41223,2009-04-15 13:30:38,29.375,215,840122,Y
8,Alan,-122.107864,37.409996,2009-04-15 13:31:08,26.25,214,840421,Y
8,Alan,-122.111115,37.41025,2009-04-15 13:31:38,40,309,840805,N
8,Alan,-122.116394,37.41354,2009-04-15 13:32:08,42.5,309,841395,N
8,Alan,-122.11828,37.41475,2009-04-15 13:32:38,0,310,841629,N
8,Alan,-122.11828,37.41475,2009-04-15 13:33:08,0,310,841629,Y
8,Alan,-122.121956,37.41707,2009-04-15 13:33:38,35.625,308,842028,N
8,Alan,-122.12281,37.417576,2009-04-15 13:34:08,0,313,842140,Y
8,Alan,-122.124596,37.416058,2009-04-15 13:34:38,26.25,213,842390,Y
8,Alan,-122.125496,37.415054,2009-04-15 13:35:08,0,197,842540,N
9,Alan,-122.15375,37.42969,2009-04-15 15:42:12,27.5,87,846531,N
9,Alan,-122.15204,37.42981,2009-04-15 15:42:42,0,68,846712,N
9,Alan,-122.15204,37.42981,2009-04-15 15:43:12,0,68,846712,N
9,Alan,-122.15204,37.42981,2009-04-15 15:43:42,0,68,846712,Y
9,Alan,-122.15251,37.430656,2009-04-15 15:44:12,34.375,320,846830,N
9,Alan,-122.1539,37.433296,2009-04-15 15:44:42,31.875,39,847190,N
9,Alan,-122.151634,37.435555,2009-04-15 15:45:12,0,38,847526,N
9,Alan,-122.15164,37.435555,2009-04-15 15:45:42,0,38,847526,N
9,Alan,-122.15164,37.435555,2009-04-15 15:46:12,0,38,847526,N
9,Alan,-122.15164,37.435555,2009-04-15 15:46:42,0,38,847526,Y
10,Alan,-122.14933,37.437843,2009-04-15 15:48:09,22.5,39,847852,Y
10,Alan,-122.14737,37.439823,2009-04-15 15:48:39,31.25,41,848117,Y
10,Alan,-122.14604,37.441174,2009-04-15 15:49:09,0,43,848323,N
10,Alan,-122.14604,37.441174,2009-04-15 15:49:39,0,43,848323,N
10,Alan,-122.14604,37.441174,2009-04-15 15:50:09,0,43,848323,N
10,Alan,-122.14452,37.441746,2009-04-15 15:50:39,0,68,848473,N
10,Alan,-122.14452,37.441746,2009-04-15 15:51:09,0,68,848473,N
10,Alan,-122.14386,37.441917,2009-04-15 15:51:39,20.625,72,848525,N
10,Alan,-122.14026,37.44297,2009-04-15 15:52:09,6.25,57,848867,N
10,Alan,-122.14026,37.442963,2009-04-15 15:52:39,0,69,848875,Y
10,Alan,-122.14021,37.442963,2009-04-15 15:53:09,14.375,71,848875,N
10,Alan,-122.14057,37.444534,2009-04-15 15:53:39,5.625,269,849132,Y
10,Alan,-122.14323,37.444557,2009-04-15 15:54:09,20,272,849371,N
10,Alan,-122.14489,37.445007,2009-04-15 15:54:39,8.125,20,849537,N
11,Alan,-122.12221,37.449112,2009-04-16 13:31:30,32.5,74,852238,N
11,Alan,-122.12383,37.45008,2009-04-16 13:32:00,42.5,320,852651,N
11,Alan,-122.12896,37.45365,2009-04-16 13:32:30,55,306,853276,N
11,Alan,-122.13636,37.457985,2009-04-16 13:33:00,63.75,306,854087,N
11,Alan,-122.14427,37.462627,2009-04-16 13:33:30,67.5,307,854953,N
11,Alan,-122.152565,37.467495,2009-04-16 13:34:00,70,306,855860,N
11,Alan,-122.16113,37.472515,2009-04-16 13:34:30,71.875,307,856801,N
11,Alan,-122.16971,37.47754,2009-04-16 13:35:00,65.625,306,857742,N
11,Alan,-122.17728,37.481956,2009-04-16 13:35:30,61.875,305,858570,N
11,Alan,-122.18558,37.484943,2009-04-16 13:36:00,60,286,859380,N
11,Alan,-122.19543,37.486385,2009-04-16 13:36:30,68.125,279,860266,N
11,Alan,-122.20481,37.48758,2009-04-16 13:37:00,57.5,279,861107,N
11,Alan,-122.2111,37.489613,2009-04-16 13:37:30,33.75,323,861734,N
11,Alan,-122.21393,37.48858,2009-04-16 13:38:00,23.125,303,862083,N
11,Alan,-122.21836,37.48903,2009-04-16 13:38:30,38.125,279,862490,N
11,Alan,-122.22163,37.489407,2009-04-16 13:39:00,0,282,862800,N
11,Alan,-122.22163,37.489407,2009-04-16 13:39:30,0,282,862800,N
11,Alan,-122.22163,37.489407,2009-04-16 13:40:00,0,282,862800,Y
11,Alan,-122.22304,37.4876,2009-04-16 13:40:30,16.875,210,863015,N
11,Alan,-122.22354,37.486874,2009-04-16 13:41:00,0,201,863132,Y
11,Alan,-122.22402,37.486427,2009-04-16 13:41:30,7.5,359,863189,N
12,Alan,-122.21845,37.486954,2009-04-16 14:30:43,0,96,863746,N
12,Alan,-122.21845,37.486954,2009-04-16 14:31:13,0,96,863746,Y
12,Alan,-122.21615,37.48705,2009-04-16 14:31:43,28.75,87,863950,N
12,Alan,-122.214806,37.487118,2009-04-16 14:32:13,0,108,864070,N
12,Alan,-122.21475,37.48711,2009-04-16 14:32:43,9.375,96,864070,N
12,Alan,-122.21155,37.48807,2009-04-16 14:33:13,36.875,92,864393,N
12,Alan,-122.20403,37.4872,2009-04-16 14:33:43,58.125,99,865077,N
12,Alan,-122.19465,37.48604,2009-04-16 14:34:13,63.125,99,865911,N
12,Alan,-122.18546,37.484676,2009-04-16 14:34:43,62.5,106,866740,N
12,Alan,-122.17687,37.481384,2009-04-16 14:35:13,65,125,867589,N
12,Alan,-122.168335,37.476425,2009-04-16 14:35:43,69.375,126,868523,N
12,Alan,-122.159805,37.4714,2009-04-16 14:36:13,69.375,126,869464,N
12,Alan,-122.151794,37.466682,2009-04-16 14:36:43,66.25,127,870347,N
12,Alan,-122.14378,37.461987,2009-04-16 14:37:13,64.375,126,871225,N
12,Alan,-122.13656,37.45775,2009-04-16 14:37:43,55,126,872020,N
12,Alan,-122.12925,37.45342,2009-04-16 14:38:13,57.5,126,872827,N
12,Alan,-122.12468,37.44903,2009-04-16 14:38:43,41.25,179,873489,N
12,Alan,-122.12603,37.447365,2009-04-16 14:39:13,0,262,873755,Y
13,Barbara,-122.14481,37.445675,2009-04-17 11:32:56,18.75,269,876660,N
13,Barbara,-122.14632,37.4465,2009-04-17 11:33:26,9.375,4,876894,N
13,Barbara,-122.14632,37.448627,2009-04-17 11:33:56,8.125,355,877127,N
13,Barbara,-122.14722,37.44883,2009-04-17 11:34:26,19.375,271,877227,N
13,Barbara,-122.15039,37.44883,2009-04-17 11:34:56,13.125,272,877487,N
13,Barbara,-122.15276,37.45019,2009-04-17 11:35:26,18.75,308,877752,N
13,Barbara,-122.15407,37.44942,2009-04-17 11:35:56,15,219,877930,N
13,Barbara,-122.15439,37.449226,2009-04-17 11:36:26,10.625,302,877964,N
13,Barbara,-122.15668,37.450687,2009-04-17 11:36:56,0,314,878235,N
13,Barbara,-122.15668,37.450687,2009-04-17 11:37:26,0,314,878235,N
13,Barbara,-122.15668,37.450687,2009-04-17 11:37:56,0,314,878235,N
13,Barbara,-122.15735,37.450237,2009-04-17 11:38:26,6.25,218,878292,N
13,Barbara,-122.1577,37.449886,2009-04-17 11:38:56,16.25,216,878358,N
13,Barbara,-122.1584,37.449184,2009-04-17 11:39:26,0,219,878466,N
13,Barbara,-122.15887,37.44867,2009-04-17 11:39:56,0,223,878536,N
13,Barbara,-122.15948,37.448074,2009-04-17 11:40:26,0,216,878622,N
13,Barbara,-122.15973,37.447838,2009-04-17 11:40:56,5.625,217,878650,N
13,Barbara,-122.16029,37.447243,2009-04-17 11:41:26,14.375,222,878716,N
13,Barbara,-122.161865,37.44564,2009-04-17 11:41:56,20,219,878966,N
13,Barbara,-122.16214,37.445343,2009-04-17 11:42:26,0,216,879007,N
13,Barbara,-122.163345,37.446037,2009-04-17 11:42:56,0,326,879140,N
13,Barbara,-122.16238,37.446365,2009-04-17 11:43:26,6.25,131,879247,N
13,Barbara,-122.16175,37.445988,2009-04-17 11:43:56,0,136,879340,N
13,Barbara,-122.16175,37.445988,2009-04-17 11:44:26,0,136,879340,N
13,Barbara,-122.16127,37.446194,2009-04-17 11:44:56,0,39,879391,N
13,Barbara,-122.16041,37.44712,2009-04-17 11:45:26,16.875,39,879498,N
13,Barbara,-122.15937,37.448193,2009-04-17 11:45:56,0,30,879670,N
13,Barbara,-122.15872,37.448902,2009-04-17 11:46:26,18.125,34,879760,N
13,Barbara,-122.15743,37.45015,2009-04-17 11:46:56,0,37,879947,N
13,Barbara,-122.15743,37.45015,2009-04-17 11:47:26,0,37,879947,N
13,Barbara,-122.15613,37.45143,2009-04-17 11:47:56,18.75,39,880122,N
13,Barbara,-122.15373,37.45386,2009-04-17 11:48:26,29.375,39,880461,N
13,Barbara,-122.15051,37.455837,2009-04-17 11:48:56,26.25,98,880846,N
13,Barbara,-122.14693,37.45518,2009-04-17 11:49:26,18.125,179,881199,N
13,Barbara,-122.14693,37.453197,2009-04-17 11:49:56,15.625,182,881420,N
13,Barbara,-122.14501,37.45277,2009-04-17 11:50:26,25,91,881628,N
13,Barbara,-122.14318,37.451984,2009-04-17 11:50:56,8.125,182,881858,N
13,Barbara,-122.1432,37.449245,2009-04-17 11:51:26,19.375,181,882144,N
13,Barbara,-122.14174,37.448734,2009-04-17 11:51:56,15,92,882316,N
13,Barbara,-122.13783,37.448753,2009-04-17 11:52:26,31.25,90,882668,N
13,Barbara,-122.13445,37.448757,2009-04-17 11:52:56,30.625,90,882967,N
